ISIN,DocumentType,EffectiveDate,DownloadDate,DownloadUrl,FilePath,MD5Hash,FileSize
DE000A2QJK43,priips,30.05.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2QJK43_1041513_DE_DE_2024-05-30_6658473cbe30e.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJK43\PRIIPS_DE000A2QJK43_1041513_DE_DE_2024-05-30_6658473cbe30e.pdf,138f52d18e082068f10ba969b690c63e,173.19 KiB
DE000A2QJK50,verkaufsprospekt,01.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_ABSOLUTE_Volatility_01_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJK50\VKP_ABSOLUTE_Volatility_01_04_2024.pdf,69f628085bfe90d3e8f66504ecc0fc52,1.22 MiB
DE000A2QJK50,jahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1095_ABSOLUTE_Volatility_2023-10-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJK50\JB_1095_ABSOLUTE_Volatility_2023-10-31.pdf,794764e90d28ccc2cbbed27ad0ccbe07,1.20 MiB
DE000A2QJK50,halbjahresbericht,30.04.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1095_ABSOLUTE_Volatility_2023-04-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJK50\HJB_1095_ABSOLUTE_Volatility_2023-04-30.pdf,b3694dc5268d15ad7d4e4a56a68bfc8d,534.68 KiB
DE000A2QJK50,priips,30.05.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2QJK50_1041509_DE_DE_2024-05-30_66575d926460e.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJK50\PRIIPS_DE000A2QJK50_1041509_DE_DE_2024-05-30_66575d926460e.pdf,db54626a80682b522ee1cc11371e2a48,173.22 KiB
DE000A0NAU29,verkaufsprospekt,29.03.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AEQUO_GLOBAL_29_03_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0NAU29\VKP_AEQUO_GLOBAL_29_03_2023.pdf,f890620d8ba660fcb998892f4930579f,1.06 MiB
DE000A0NAU29,jahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1977_AEQUO_GLOBAL_Bericht_2023-06-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0NAU29\Jahresbericht_1977_AEQUO_GLOBAL_Bericht_2023-06-30_Layout_PDF.pdf,0424d5a103408d7ee973dac09db8cf21,1.43 MiB
DE000A0NAU29,halbjahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1977_AEQUO_GLOBAL_Bericht_2023-12-31_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0NAU29\HJB_1977_AEQUO_GLOBAL_Bericht_2023-12-31_Layout_PDF.pdf,dd59a98b74c2a26dbc8df3b5934cd2f1,905.32 KiB
DE000A0NAU29,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A0NAU29_1036808_DE_DE_2024-01-24_65a54ea837a6f.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0NAU29\PRIIPS_DE000A0NAU29_1036808_DE_DE_2024-01-24_65a54ea837a6f.pdf,46962028f7be00bbbafe11b1041ccd80,103.06 KiB
DE000A0MS7K3,verkaufsprospekt,01.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AES_Rendite_Selekt_01_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MS7K3\VKP_AES_Rendite_Selekt_01_04_2024.pdf,1173de0b451652ff5717c61514f1de16,1.15 MiB
DE000A0MS7K3,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1940_AES_Rendite_Selekt_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MS7K3\JB_1940_AES_Rendite_Selekt_Bericht_2023-12-31.pdf,a72d46d2350f748d2aa576c14a0f38ef,2.07 MiB
DE000A0MS7K3,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1940_AES_Rendite_Selekt_Bericht_2023-06-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MS7K3\HJB_1940_AES_Rendite_Selekt_Bericht_2023-06-30_Layout_PDF.pdf,21b04c161160a28d388f46ec5142b8de,1.42 MiB
DE000A0MS7K3,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A0MS7K3_1036642_DE_DE_2024-01-24_65a54d091df88.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MS7K3\PRIIPS_DE000A0MS7K3_1036642_DE_DE_2024-01-24_65a54d091df88.pdf,024cfcfc66b9a4629a8dc7bd02539149,102.87 KiB
DE000A0MS7J5,verkaufsprospekt,01.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AES_Selekt_A1_01_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MS7J5\VKP_AES_Selekt_A1_01_04_2024.pdf,462af72c9b74029de5f53786f7aeabbc,999.01 KiB
DE000A0MS7J5,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1953_AES_Selekt_A1_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MS7J5\JB_1953_AES_Selekt_A1_Bericht_2023-12-31.pdf,521192402e13ad49e638fc2ad43b5e76,1.13 MiB
DE000A0MS7J5,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1953_AES_Selekt_A1_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MS7J5\HJB_1953_AES_Selekt_A1_Bericht_2023-06-30.pdf,68f527129200e9e81ccea63dca325446,659.58 KiB
DE000A0MS7J5,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A0MS7J5_1036762_DE_DE_2024-01-24_65a54e3fb3d0e.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MS7J5\PRIIPS_DE000A0MS7J5_1036762_DE_DE_2024-01-24_65a54e3fb3d0e.pdf,a8b13729d345b2636564dc9e9497a93e,102.97 KiB
DE000A111ZD6,verkaufsprospekt,01.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AES_Strategie_Defensiv_01_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A111ZD6\VKP_AES_Strategie_Defensiv_01_04_2024.pdf,ff2bc9595b40fe6509a815b313007a34,1.17 MiB
DE000A111ZD6,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1941_AES_Strategie_Defensiv_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A111ZD6\JB_1941_AES_Strategie_Defensiv_Bericht_2023-12-31.pdf,28c3736cbcd4d4e3a5294f28a3f75234,1.59 MiB
DE000A111ZD6,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1941_AES_Strategie_Defensiv_Bericht_2023-06-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A111ZD6\HJB_1941_AES_Strategie_Defensiv_Bericht_2023-06-30_Layout_PDF.pdf,850d6d2342f9e4148e26b345a0b605a3,1.07 MiB
DE000A111ZD6,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A111ZD6_1036640_DE_DE_2024-01-24_65a54d047ea91.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A111ZD6\PRIIPS_DE000A111ZD6_1036640_DE_DE_2024-01-24_65a54d047ea91.pdf,e3591ad7794d3860ad81a92cee073610,103.01 KiB
DE000A2JQJC8,verkaufsprospekt,01.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JQJC8\VKP_AFB_Global_Equity_Select_01_02_2024.pdf,6abb6a6da40a63ced76d2437ecddebcd,1.48 MiB
DE000A2JQJC8,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1805_AFB_Global_Equity_Select_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JQJC8\JB_1805_AFB_Global_Equity_Select_Bericht_2023-12-31.pdf,ce5bde942a2ce0cb1ccbdac3d2179e1a,2.69 MiB
DE000A2JQJC8,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JQJC8\HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,a66e5c61587c1e8e228a99886daa4f1c,773.75 KiB
DE000A2JQJC8,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2JQJC8_1036128_DE_DE_2024-01-24_65a5489788bfc.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JQJC8\PRIIPS_DE000A2JQJC8_1036128_DE_DE_2024-01-24_65a5489788bfc.pdf,c8889a5b9513d9f2843700811cce0e04,104.06 KiB
DE000A2PE006,verkaufsprospekt,01.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2PE006\VKP_AFB_Global_Equity_Select_01_02_2024.pdf,6abb6a6da40a63ced76d2437ecddebcd,1.48 MiB
DE000A2PE006,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1805_AFB_Global_Equity_Select_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2PE006\JB_1805_AFB_Global_Equity_Select_Bericht_2023-12-31.pdf,ce5bde942a2ce0cb1ccbdac3d2179e1a,2.69 MiB
DE000A2PE006,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2PE006\HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,a66e5c61587c1e8e228a99886daa4f1c,773.75 KiB
DE000A2PE006,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2PE006_1036200_DE_DE_2024-01-24_65a54931d9923.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2PE006\PRIIPS_DE000A2PE006_1036200_DE_DE_2024-01-24_65a54931d9923.pdf,0f1032748d4efd7084a311b1f16092a8,104.04 KiB
DE000A2PE030,verkaufsprospekt,01.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2PE030\VKP_AFB_Global_Equity_Select_01_02_2024.pdf,6abb6a6da40a63ced76d2437ecddebcd,1.48 MiB
DE000A2PE030,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1805_AFB_Global_Equity_Select_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2PE030\JB_1805_AFB_Global_Equity_Select_Bericht_2023-12-31.pdf,ce5bde942a2ce0cb1ccbdac3d2179e1a,2.69 MiB
DE000A2PE030,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2PE030\HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,a66e5c61587c1e8e228a99886daa4f1c,773.75 KiB
DE000A2PE030,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2PE030_1036202_DE_DE_2024-01-24_65a5493682379.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2PE030\PRIIPS_DE000A2PE030_1036202_DE_DE_2024-01-24_65a5493682379.pdf,9ec05f696bde14f91891fb02d1e0373f,103.63 KiB
DE000A2JJ2Z6,verkaufsprospekt,01.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AI_US_Dynamic_01_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JJ2Z6\VKP_AI_US_Dynamic_01_04_2024.pdf,825b161e058acd0971028a839cd5910b,1.29 MiB
DE000A2JJ2Z6,jahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1876_AI_US_Dynamic_Bericht_2023-06-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JJ2Z6\Jahresbericht_1876_AI_US_Dynamic_Bericht_2023-06-30_Layout_PDF.pdf,9df2877d15b4052c7eb40d204482826a,1.72 MiB
DE000A2JJ2Z6,halbjahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1876_AI_US_Dynamic_Bericht_2023-12-31_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JJ2Z6\HJB_1876_AI_US_Dynamic_Bericht_2023-12-31_Layout_PDF.pdf,fc257c5b533fd9d1daf3bbd60426d455,1.10 MiB
DE000A2JJ2Z6,priips,12.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2JJ2Z6_1039708_DE_DE_2024-03-12_65f03e49bc806.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JJ2Z6\PRIIPS_DE000A2JJ2Z6_1039708_DE_DE_2024-03-12_65f03e49bc806.pdf,82f839c31b7c6429b01a6f1853989ead,172.71 KiB
DE000A2JJ206,verkaufsprospekt,01.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AI_US_Dynamic_01_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JJ206\VKP_AI_US_Dynamic_01_04_2024.pdf,825b161e058acd0971028a839cd5910b,1.29 MiB
DE000A2JJ206,jahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1876_AI_US_Dynamic_Bericht_2023-06-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JJ206\Jahresbericht_1876_AI_US_Dynamic_Bericht_2023-06-30_Layout_PDF.pdf,9df2877d15b4052c7eb40d204482826a,1.72 MiB
DE000A2JJ206,halbjahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1876_AI_US_Dynamic_Bericht_2023-12-31_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JJ206\HJB_1876_AI_US_Dynamic_Bericht_2023-12-31_Layout_PDF.pdf,fc257c5b533fd9d1daf3bbd60426d455,1.10 MiB
DE000A2JJ206,priips,12.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2JJ206_1039709_DE_DE_2024-03-12_65f03e4a09c5b.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JJ206\PRIIPS_DE000A2JJ206_1039709_DE_DE_2024-03-12_65f03e4a09c5b.pdf,8a5210b3a423a2c7278501d87c2434d0,172.72 KiB
DE000A1W2BV7,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AIRC_BEST_OF_US_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1W2BV7\VKP_AIRC_BEST_OF_US_01_01_2023.pdf,5dc961571383cd2161fd0a4dc8af8296,1.25 MiB
DE000A1W2BV7,jahresbericht,30.09.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1890_AIRC_BEST_OF_US_Bericht_2023-09-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1W2BV7\Jahresbericht_1890_AIRC_BEST_OF_US_Bericht_2023-09-30.pdf,9a7a3f563d616cde8e9c4f48d1a4e3a5,1.55 MiB
DE000A1W2BV7,halbjahresbericht,31.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1890_AIRC_BEST_OF_US_2024-03-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1W2BV7\HJB_1890_AIRC_BEST_OF_US_2024-03-31.pdf,24395309984d5edf1ccd10245d22f067,907.08 KiB
DE000A1W2BV7,priips,07.05.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1W2BV7_1041148_DE_DE_2024-05-07_6639e5cf60317.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1W2BV7\PRIIPS_DE000A1W2BV7_1041148_DE_DE_2024-05-07_6639e5cf60317.pdf,5afbb717a8aa6f7d44632ca9268d136d,172.70 KiB
DE000A1W2BT1,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_AIRC_BEST_OF_US_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1W2BT1\VKP_AIRC_BEST_OF_US_01_01_2023.pdf,5dc961571383cd2161fd0a4dc8af8296,1.25 MiB
DE000A1W2BT1,jahresbericht,30.09.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1890_AIRC_BEST_OF_US_Bericht_2023-09-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1W2BT1\Jahresbericht_1890_AIRC_BEST_OF_US_Bericht_2023-09-30.pdf,9a7a3f563d616cde8e9c4f48d1a4e3a5,1.55 MiB
DE000A1W2BT1,halbjahresbericht,31.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1890_AIRC_BEST_OF_US_2024-03-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1W2BT1\HJB_1890_AIRC_BEST_OF_US_2024-03-31.pdf,24395309984d5edf1ccd10245d22f067,907.08 KiB
DE000A1W2BT1,priips,07.05.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1W2BT1_1041147_DE_DE_2024-05-07_6639e5cf1b23d.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1W2BT1\PRIIPS_DE000A1W2BT1_1041147_DE_DE_2024-05-07_6639e5cf1b23d.pdf,745ddaed842609755fdeaec951ec2c4a,172.70 KiB
DE000A2P3XG8,verkaufsprospekt,01.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_ALAP_01_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XG8\VKP_ALAP_01_04_2024.pdf,b168517ed0963a3b5efb0ecdade9956d,1.24 MiB
DE000A2P3XG8,jahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1874_ALAP_Bericht_2023-06-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XG8\Jahresbericht_1874_ALAP_Bericht_2023-06-30_Layout_PDF.pdf,cfb487742676e44ba8dc13946afdcba9,1.40 MiB
DE000A2P3XG8,halbjahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1874_ALAP_Bericht_2023-12-31_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XG8\HJB_1874_ALAP_Bericht_2023-12-31_Layout_PDF.pdf,6b7763c5c9130dcdfe16779d49a19fba,647.56 KiB
DE000A2P3XG8,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2P3XG8_1036412_DE_DE_2024-01-24_65a54af98ee9f.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XG8\PRIIPS_DE000A2P3XG8_1036412_DE_DE_2024-01-24_65a54af98ee9f.pdf,cb449e5e065a00e58c5dd6aceb31bb88,81.22 KiB
DE000A2P3XH6,verkaufsprospekt,01.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_ALAP_01_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XH6\VKP_ALAP_01_04_2024.pdf,b168517ed0963a3b5efb0ecdade9956d,1.24 MiB
DE000A2P3XH6,jahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1874_ALAP_Bericht_2023-06-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XH6\Jahresbericht_1874_ALAP_Bericht_2023-06-30_Layout_PDF.pdf,cfb487742676e44ba8dc13946afdcba9,1.40 MiB
DE000A2P3XH6,halbjahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1874_ALAP_Bericht_2023-12-31_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XH6\HJB_1874_ALAP_Bericht_2023-12-31_Layout_PDF.pdf,6b7763c5c9130dcdfe16779d49a19fba,647.56 KiB
DE000A2P3XH6,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2P3XH6_1036410_DE_DE_2024-01-24_65a54af5a85e7.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XH6\PRIIPS_DE000A2P3XH6_1036410_DE_DE_2024-01-24_65a54af5a85e7.pdf,b64cd316d65ff6b92a21de428dd98a00,81.91 KiB
DE000A0MYEE7,verkaufsprospekt,01.07.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_ALPHA_TOP_SELECT_01_07_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MYEE7\VKP_ALPHA_TOP_SELECT_01_07_2023.pdf,b921a0801ee8ad0323869c5cd042d09e,1.25 MiB
DE000A0MYEE7,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_6082_ALPHA_TOP_SELECT_dynamic_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MYEE7\JB_6082_ALPHA_TOP_SELECT_dynamic_Bericht_2023-12-31.pdf,d83af91c5742615aa9929be00d908d9c,1.16 MiB
DE000A0MYEE7,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6082_ALPHA_TOP_SELECT_dynamic_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MYEE7\HJB_6082_ALPHA_TOP_SELECT_dynamic_Bericht_2023-06-30.pdf,45b3512d9d2e5eac3fd7a1bc8c6205d5,626.54 KiB
DE000A0MYEE7,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A0MYEE7_1035732_DE_DE_2024-01-24_65a544fb7e1de.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0MYEE7\PRIIPS_DE000A0MYEE7_1035732_DE_DE_2024-01-24_65a544fb7e1de.pdf,64baa79a624261b74b6a1baeea5c2bcb,103.92 KiB
DE000ANTE1A3,verkaufsprospekt,05.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_antea_InvAG_05_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000ANTE1A3\VKP_antea_InvAG_05_04_2024.pdf,36c1a1983c3a61b4ab1f221863fa3614,2.29 MiB
DE000ANTE1A3,jahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB-antea_06_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000ANTE1A3\JB-antea_06_2023.pdf,d2edcc661be6b7f01d188082c960a68b,875.32 KiB
DE000ANTE1A3,halbjahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-antea_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000ANTE1A3\HJB-antea_12_2023.pdf,4300416528ebd94b2107913aab3362c0,276.11 KiB
DE000ANTE1A3,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000ANTE1A3_1035772_DE_DE_2024-01-24_65a5455314853.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000ANTE1A3\PRIIPS_DE000ANTE1A3_1035772_DE_DE_2024-01-24_65a5455314853.pdf,844c3c99540c5f31f0076a01112dac27,87.44 KiB
DE000ANTE1V9,verkaufsprospekt,05.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_antea_InvAG_05_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000ANTE1V9\VKP_antea_InvAG_05_04_2024.pdf,36c1a1983c3a61b4ab1f221863fa3614,2.29 MiB
DE000ANTE1V9,jahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB-antea_06_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000ANTE1V9\JB-antea_06_2023.pdf,d2edcc661be6b7f01d188082c960a68b,875.32 KiB
